_version_,age_in_days,age_in_weeks,allele_accession_id,allele_symbol,allelic_composition,biological_sample_group,category,colony_id,data_point,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,discrete_point,experiment_id,experiment_source_id,external_sample_id,gene_accession_id,gene_symbol,genetic_background,id,life_stage_acc,life_stage_name,litter_id,metadata,metadata_group,observation_id,observation_type,parameter_name,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_sequence_id,procedure_stable_id,production_center,project_name,sex,specimen_id,strain_accession_id,strain_name,sub_term_description,sub_term_id,sub_term_name,text_value,time_point,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity
1816866171580841994,73,10,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,Normal,EPD0103_5_A10,,EuroPhenome,2009-07-24T00:00:00Z,2009-10-05T00:00:00Z,EFO:0002948,postnatal,,e1d41452d2ccd67e452e5c942ac66e62,EXP105095,318444,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,ad83fe24-8f79-4f6b-b113-c78d11083c70,IMPCLS:0005,Early adult,unknown,,d41d8cd98f00b204e9800998ecf8427e,4072ce767fcdda06d5fa4a0b6b5ef6fb,categorical,Tail length,M-G-P_026_001_031,WTSI,MGP Pipeline,M-G-P_001,M-G-P_026,Dysmorphology,EXP105095,M-G-P_026_001,WTSI,EUMODIC,female,2f474106a66b061e9449a62d4bab30b3,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,29.3,2009-10-05T00:00:00Z,73,M-G-P_012_001_005,homozygote
1816866172074721280,111,15,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,6.8,EuroPhenome,2009-09-01T00:00:00Z,2009-12-21T00:00:00Z,EFO:0002948,postnatal,,4f04fff429b5b92fa2c3f88eb054e127,EXP153573,339253,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,acd44e4f-6826-4005-a4cf-692ec2f703f6,IMPCLS:0005,Early adult,unknown,"['Anaesthesia used for blood collection = Ketamine (100mg/kg)/Xylazine (10mg/kg)', 'Approximate period of fasting = 0', 'Date/Time of blood collection = 21/12/009 09:14:00', 'Equipment manufacturer = Olympus', 'Equipment model = AU400', 'Equipment name = Olympus AU400', 'Fasting prior to experiment = No', 'Haemolysis status = NP', 'Method of blood collection = Retro Orbital', 'Moved from cage for fasting = No', 'Plasma dilution = Neat plasma', 'Sample status = Fresh']",0163ed1f2e442faa5e9e94554d82f875,d78ad033a2e306c269b17e4e1f7fc2e3,unidimensional,Creatinine ,M-G-P_025_001_003,WTSI,MGP Pipeline,M-G-P_001,M-G-P_025,Clinical Chemistry,EXP153573,M-G-P_025_001,WTSI,EUMODIC,female,febc3b8c597cc52115e41b7076fcce9e,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,36.2,2009-12-21T00:00:00Z,111,M-G-P_020_001_001,homozygote
1816866173719937034,1266,180,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,0,EPD0103_5_A10,,IMPC,2009-07-28T00:00:00Z,2013-01-14T00:00:00Z,EFO:0002948,postnatal,,867eb1828eee4875e7570844f69b0dce,Histopathology_4110,318403,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,c411c8d7-9927-4352-bd3f-3f79001a6707,IMPCLS:0005,Early adult,unknown,"['Experimenter ID = 101111', 'Section thickness = 4', 'Severity maximum score = 4', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,eb478f82486b0e1b6e235c10510a861c,categorical,Spinal cord - Significance score,IMPC_HIS_181_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_HIS,Histopathology,1,IMPC_HIS_001,WTSI,MGP,male,79cc820d561999cc254eeaaf32e41f45,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,,,,,homozygote
1816866319556935690,84,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,51.81818,EuroPhenome,2009-07-28T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,-0.62,313849c4e3a78b28959f9897fade86a8,EXP109615,318404,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,01ac042f-cdd9-4f68-bb4d-834d25480704,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,f10faf9b1b2d2a743fb8a45b9e0b32cf,time_series,Ambulatory activity  (no. of beam cuts),M-G-P_003_001_007,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109615,M-G-P_003_001,WTSI,EUMODIC,male,ac5f6002a153375e83c3e40dca94fff3,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,38.2,2009-10-20T00:00:00Z,84,M-G-P_003_001_001,homozygote
1816866322368167944,108,15,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,normal,EPD0103_5_A10,,EuroPhenome,2009-09-19T00:00:00Z,2010-01-05T00:00:00Z,EFO:0002948,postnatal,,a258661476b8d0868c90ba8970b129e4,EXP124875_OPTH,354072,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,a367ebfe-484f-46fe-a250-58dbfa3a09d4,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = heine', 'Equipment model = omega 500 unplugged', 'Equipment name = indirect binocular ophthalmoscope', 'Topical agent(s) = tropicamide']",d41d8cd98f00b204e9800998ecf8427e,262fc5279e9eb7c3f57a53ca03046b18,categorical,Right Optic Disc,M-G-P_013_001_010,WTSI,MGP Pipeline,M-G-P_001,M-G-P_013,Ophthalmoscope,EXP124875_OPTH,M-G-P_013_001,WTSI,EUMODIC,male,4b011099e78771f7375ce2c0cadd393b,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,39.2,2010-01-05T00:00:00Z,108,M-G-P_013_001_018,homozygote
1816866324286013446,82,11,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,0.8025683,EuroPhenome,2009-09-19T00:00:00Z,2009-12-10T00:00:00Z,EFO:0002948,postnatal,10.35,cd2633532ece3659a9aa56a4d62320cb,EXP120858,354072,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,8560d1eb-31ec-4ffd-b670-4cc9161486e3,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,9e1cbe2d5023450c03909ef75d7af628,time_series,Heat Production (Metabolic Rate),M-G-P_003_001_006,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP120858,M-G-P_003_001,WTSI,EUMODIC,male,4b011099e78771f7375ce2c0cadd393b,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-12-10T00:00:00Z,37.4,2009-12-10T00:00:00Z,82,M-G-P_003_001_001,homozygote
1816866251327143936,80,11,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,0.6090669,EuroPhenome,2009-09-21T00:00:00Z,2009-12-10T00:00:00Z,EFO:0002948,postnatal,5.3,8aacd772b571a13960cc06c5508d0693,EXP120860,354066,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,fb9d3927-5918-4977-940e-3ad2dc1fc39b,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,f6943612a418a481669e44ada03f1169,time_series,Heat Production (Metabolic Rate),M-G-P_003_001_006,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP120860,M-G-P_003_001,WTSI,EUMODIC,male,6d5e54e515de276618be97604f46751b,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-12-10T00:00:00Z,34.7,2009-12-10T00:00:00Z,80,M-G-P_003_001_001,homozygote
1816866251901763589,82,11,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,0.597457,EuroPhenome,2009-09-19T00:00:00Z,2009-12-10T00:00:00Z,EFO:0002948,postnatal,9.22,cd2633532ece3659a9aa56a4d62320cb,EXP120858,354072,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,0271393f-478e-4752-8293-69f2c49142b8,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,44c943ecf9ff88a1a605f23ecdf7693f,time_series,Heat Production (Metabolic Rate),M-G-P_003_001_006,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP120858,M-G-P_003_001,WTSI,EUMODIC,male,4b011099e78771f7375ce2c0cadd393b,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-12-10T00:00:00Z,37.4,2009-12-10T00:00:00Z,82,M-G-P_003_001_001,homozygote
1816866252361039881,66,9,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,More than 5mm,EPD0103_5_A10,,EuroPhenome,2009-09-01T00:00:00Z,2009-11-06T00:00:00Z,EFO:0002948,postnatal,,5dac8a8642790e2220792bb4e3f13300,EXP113217,339253,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,c405a877-3876-405e-80de-1b7679a973b1,IMPCLS:0005,Early adult,unknown,"['Location of test = laminar flow', 'Number of animals per cage = 3', 'Number of days since animals were cleaned = 10']",d41d8cd98f00b204e9800998ecf8427e,aff8c52348879e7bbeda7c98cf1a3f3d,categorical,Pelvic elevation,M-G-P_008_001_011,WTSI,MGP Pipeline,M-G-P_001,M-G-P_008,Modified SHIRPA,EXP113217,M-G-P_008_001,WTSI,EUMODIC,female,febc3b8c597cc52115e41b7076fcce9e,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,26.9,2009-11-06T00:00:00Z,66,M-G-P_009_001_003,homozygote
1816866253791297541,81,11,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,0.04,EuroPhenome,2009-07-31T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,0.13,815471238bcc11bc96b7e789473cab2a,EXP109616,318409,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,6b6c6f6f-8d42-4c48-8cf9-c1832875e1f7,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,e1e1ddfb3650a6905403e6c7ad3935c7,time_series,Cumulative food intake ,M-G-P_003_001_012,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109616,M-G-P_003_001,WTSI,EUMODIC,male,1445055e7c8cd4b7e78882703bc81c6f,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,31.5,2009-10-20T00:00:00Z,81,M-G-P_003_001_001,homozygote
1816866253895106566,71,10,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,23.2,EuroPhenome,2009-07-26T00:00:00Z,2009-10-05T00:00:00Z,EFO:0002948,postnatal,10.0,9b4342fa099151b3e17f2d9364b6ef4e,IMPC_BWT_008_001_EXP105046,318428,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,ce441358-0e09-49bc-a6e8-28b8c00a81c4,IMPCLS:0005,Early adult,unknown,['Source experiment id: 5a979ede439ba9bc892b3f1238c5c388'],d41d8cd98f00b204e9800998ecf8427e,a2759d2ac3512a85518a6d16fec1e4f0,time_series,Body weight curve,IMPC_BWT_008_001,WTSI,IMPC Pipeline,IMPC_001,IMPC_BWT,Body Weight,EXP105046,IMPC_BWT_001,WTSI,EUMODIC,female,75e6df5113bbb1a73fce484fc73a90d5,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-05T00:00:00Z,,,,,homozygote
1816866254273642502,106,15,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,normal,EPD0103_5_A10,,EuroPhenome,2009-09-21T00:00:00Z,2010-01-05T00:00:00Z,EFO:0002948,postnatal,,e1610a21ef65dfa7877cdcfea7052208,EXP124879_SL,354069,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,d9c5b1da-9380-49c3-af94-2f83fd82baf1,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = SL130', 'Equipment model = Zeiss', 'Equipment name = slit lamp']",d41d8cd98f00b204e9800998ecf8427e,1f087ea85a62beb60cd3540d343fa2db,categorical,lens,M-G-P_014_001_009,WTSI,MGP Pipeline,M-G-P_001,M-G-P_014,Slit Lamp,EXP124879_SL,M-G-P_014_001,WTSI,EUMODIC,female,85a982156c68ef93d1148490f8478b23,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,38.2,2010-01-05T00:00:00Z,106,M-G-P_013_001_018,homozygote
1816866254282031105,94,13,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,normal,EPD0103_5_A10,,EuroPhenome,2009-09-05T00:00:00Z,2009-12-08T00:00:00Z,EFO:0002948,postnatal,,933064aac234cd42966ec3ab59b81fbe,EXP119925,339194,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,f9c0d868-23f3-4bbd-bc59-1e508474d762,IMPCLS:0005,Early adult,unknown,"['Experimenter (Analysis) = 609', 'Experimenter (Scan) = 609', 'Scanner Equipment manufacturer = n/a', 'Scanner Equipment model = n/a', 'Scanner Equipment name  = n/a', 'Settings level = 1', 'Settings time of exposure = 10', 'Voltage settings = 23', 'Xray Equipment manufacturer = faxitron x-ray corporation', 'Xray Equipment model = mx 20', 'Xray Equipment name  = specimen radiography system']",d41d8cd98f00b204e9800998ecf8427e,d7e26009c3f0e3a7866eb1665b93c44e,categorical,Fibula,M-G-P_006_001_006,WTSI,MGP Pipeline,M-G-P_001,M-G-P_006,X-ray,EXP119925,M-G-P_006_001,WTSI,EUMODIC,female,f0590449a3c0ed93ab872c99fce2137f,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,25.5,2009-12-08T00:00:00Z,94,M-G-P_005_001_001,homozygote
1816866255291809800,84,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,0.5441505,EuroPhenome,2009-07-28T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,-0.99,313849c4e3a78b28959f9897fade86a8,EXP109615,318404,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,6ede5a07-f054-473e-ac2d-d90d771e589f,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,db9d5d5768000075a612c4c2b21d41fd,time_series,Heat Production (Metabolic Rate),M-G-P_003_001_006,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109615,M-G-P_003_001,WTSI,EUMODIC,male,ac5f6002a153375e83c3e40dca94fff3,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,38.2,2009-10-20T00:00:00Z,84,M-G-P_003_001_001,homozygote
1816866255427076102,84,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,0.47,EuroPhenome,2009-07-28T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,3.76,8dfc9cd4b8641553123e31b0aedd8cc0,EXP109614,318403,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,7454b073-77d5-438a-80a9-ce793711fe9e,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,26b7516186b8fcb6eb9729f07d805b60,time_series,Cumulative food intake ,M-G-P_003_001_012,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109614,M-G-P_003_001,WTSI,EUMODIC,male,79cc820d561999cc254eeaaf32e41f45,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,40.9,2009-10-20T00:00:00Z,84,M-G-P_003_001_001,homozygote
1816866255476359172,1263,180,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,0,MBLR,,IMPC,2009-07-31T00:00:00Z,2013-01-14T00:00:00Z,EFO:0002948,postnatal,,3166a158a19bbf77a64c64bf9687ee74,Histopathology_4111,318409,MGI:1347093,Fto,involves: B6Brd;B6Dnk;B6N-Tyr<c-Brd>,4708ae3a-cb50-4065-bc41-643fc7800363,IMPCLS:0005,Early adult,MBLR_20090731,"['Experimenter ID = 101111', 'Section thickness = 4', 'Severity maximum score = 4', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,a38564118d6d0b22339573b7e2ce21e3,categorical,Brain - Significance score,IMPC_HIS_179_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_HIS,Histopathology,1,IMPC_HIS_001,WTSI,MGP,male,1445055e7c8cd4b7e78882703bc81c6f,MGI:5446362,B6Brd;B6Dnk;B6N-Tyr<c-Brd>,,,,,,,,,,homozygote
1816866301554982916,114,16,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,38.4,EuroPhenome,2009-09-19T00:00:00Z,2010-01-11T00:00:00Z,EFO:0002948,postnatal,16.0,e77f411b8b968ebcc58a234dcb0278e9,IMPC_BWT_008_001_EXP125729,354075,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,fd652704-4ca8-4400-b5ad-8984ad9207b7,IMPCLS:0005,Early adult,unknown,['Source experiment id: 5de8b2114039b0a41b98e5b29ec03735'],d41d8cd98f00b204e9800998ecf8427e,2b1df085042e19e3f9493e0475702f05,time_series,Body weight curve,IMPC_BWT_008_001,WTSI,IMPC Pipeline,IMPC_001,IMPC_BWT,Body Weight,EXP125729,IMPC_BWT_001,WTSI,EUMODIC,male,bc3a0e569fe364fda24495f02ce2eb17,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2010-01-11T00:00:00Z,,,,,homozygote
1816866302882480135,47,6,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<+>,experimental,no expression,MBLR,,IMPC,2009-05-15T00:00:00Z,2009-07-01T00:00:00Z,EFO:0002948,postnatal,,75fec8d623ec4dcec068d45107b7494b,132442,270430,MGI:1347093,Fto,involves: B6Brd;B6Dnk;B6N-Tyr<c-Brd>,0c675674-ab77-43c9-84ac-fda3eaec47f6,IMPCLS:0005,Early adult,42842,"['Camera equipment model = DCF495', 'Date of Sacrifice = 2009-07-01', 'Microscope equipment manufacturer = Leica Microsystems', 'Microscope equipment model = M205c', 'Sample preparation reference impc = SOP0018  BaSH_LacZ Wholemount Adult V8 _ IMPC upload', 'Sample preparation stain name = LAcZ wholemount stain']",d41d8cd98f00b204e9800998ecf8427e,598b97576f2208633eb01382be188b3c,categorical,Prostate gland,MGP_ALZ_110_001,WTSI,MGP Select Pipeline,MGP_001,MGP_ALZ,Adult LacZ,,MGP_ALZ_001,WTSI,EUMODIC,male,43b804691b13891684c90b63708b866a,MGI:5446362,B6Brd;B6Dnk;B6N-Tyr<c-Brd>,,,,,,,,,,heterozygote
1816866303067029507,62,8,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,Present,EPD0103_5_A10,,EuroPhenome,2009-09-05T00:00:00Z,2009-11-06T00:00:00Z,EFO:0002948,postnatal,,217c21f6c29780a962a5875e3b0a1060,EXP113218,339194,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,6fa34fa2-88e8-418d-b32c-61a2639066b3,IMPCLS:0005,Early adult,unknown,"['Location of test = laminar flow', 'Number of animals per cage = 3', 'Number of days since animals were cleaned = 10']",d41d8cd98f00b204e9800998ecf8427e,58a525cceabd9d75e9a867ca7e7344c8,categorical,Defecation,M-G-P_008_001_003,WTSI,MGP Pipeline,M-G-P_001,M-G-P_008,Modified SHIRPA,EXP113218,M-G-P_008_001,WTSI,EUMODIC,female,f0590449a3c0ed93ab872c99fce2137f,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,21.7,2009-11-06T00:00:00Z,62,M-G-P_022_001_001,homozygote
1816866303837732866,57,8,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,21.1,EuroPhenome,2009-07-26T00:00:00Z,2009-09-21T00:00:00Z,EFO:0002948,postnatal,,56d30ffeebf3e14abf1893bde276d3bb,MW54750,318428,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,19d5ffcb-7217-4ce4-a0f9-517fbcb3e3b4,IMPCLS:0005,Early adult,unknown,,d41d8cd98f00b204e9800998ecf8427e,f91bc9adb30989eb4b3ca1c8e3ef9644,unidimensional,Body Weight,M-G-P_022_001_001,WTSI,MGP Pipeline,M-G-P_001,M-G-P_022,Body Weight,MW54750,M-G-P_022_001,WTSI,EUMODIC,female,75e6df5113bbb1a73fce484fc73a90d5,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,,,,,homozygote
1816866303874433027,1276,182,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,,IMPC,2009-07-26T00:00:00Z,2013-01-22T00:00:00Z,EFO:0002948,postnatal,,96cc67e1fceea53cc40893991e1c04e8,Histopathology_4113,318430,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,ac37f65d-5569-4df9-bd41-2535624619fe,IMPCLS:0005,Early adult,unknown,"['Experimenter ID = 101111', 'Section thickness = 4', 'Severity maximum score = 4', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,fe9a6f653fa8b67f8926062ae26147fa,text,Lung - Description,IMPC_HIS_054_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_HIS,Histopathology,1,IMPC_HIS_001,WTSI,MGP,female,bb6f747531e6e326e3114788b57aa34e,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,There is a focal peribronchitis with focally extensive squamous cell metaplasia.,,,,,,homozygote
1816866359954374659,86,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,135.0,EuroPhenome,2009-07-26T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,12.99,2c76304b6feae6c108a46513a6eace88,EXP109617,318424,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,0e3f8478-639e-43e8-9469-f7e0249f5a12,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,3513fc6360e8cfdcb33f165aabf63e81,time_series,Oxygen consumption ,M-G-P_003_001_003,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109617,M-G-P_003_001,WTSI,EUMODIC,male,937bea8de16bb02ecdab480b1feaaf74,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,36.5,2009-10-20T00:00:00Z,86,M-G-P_003_001_001,homozygote
1816866360300404736,1276,182,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,0,MBLR,,IMPC,2009-07-26T00:00:00Z,2013-01-22T00:00:00Z,EFO:0002948,postnatal,,96cc67e1fceea53cc40893991e1c04e8,Histopathology_4113,318430,MGI:1347093,Fto,involves: B6Brd;B6Dnk;B6N-Tyr<c-Brd>,af45877a-6f15-4a12-af94-2348bce4eea8,IMPCLS:0005,Early adult,MBLR_20090726,"['Experimenter ID = 101111', 'Section thickness = 4', 'Severity maximum score = 4', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,5554594e14835f8e0784bfa3c4664cc2,categorical,Ovary - Significance score,IMPC_HIS_206_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_HIS,Histopathology,1,IMPC_HIS_001,WTSI,MGP,female,bb6f747531e6e326e3114788b57aa34e,MGI:5446362,B6Brd;B6Dnk;B6N-Tyr<c-Brd>,,,,,,,,,,homozygote
